Epoch,Loss_D,Loss_G,PSNR,SSIM,Score_D,Score_G
62,1.0038803166693993,0.0015076892589124757,29.41042423843896,0.9245724932531293,0.39533984306099657,0.3992201534656433
63,1.011988848895282,0.0015028246144229943,30.435089035724975,0.9223354277985819,0.5648349323668876,0.5768237841260564
64,0.9994532168806494,0.0014728117878460237,34.04879754983839,0.928203675184357,0.6948326683497882,0.6942858852304377
65,0.9939735000197952,0.00142504388486987,29.948836538424636,0.9236878491519542,0.4917730030056473,0.4857465049347004
66,1.0066560468635521,0.0013913190275714085,32.90103872395486,0.931864839591337,0.4508414161694539,0.4574974544413455
67,0.9972329905799201,0.0011865529946067386,33.67808963457591,0.9305873372581568,0.6182242661744386,0.6154572594094205
68,0.9975479282774367,0.001455377741321526,32.869701280698024,0.928830751542295,0.3508973263047479,0.34844525150947264
69,1.0088109991571925,0.0015592760419486104,32.57297439992807,0.9276150933812174,0.3356874186444927,0.34449841701113304
70,1.0022839885335546,0.00140382449673554,32.51467007291309,0.9312082395124971,0.4241454537745353,0.42642943944420303
71,1.0019477040798694,0.0013906961156370434,31.319326244833228,0.9313268815533499,0.42643850883683404,0.42838621217089967
72,0.9989509510922361,0.0015532978317673292,33.58240363584117,0.9297798523742161,0.3370381331479585,0.3359890961730564
73,1.00466938849326,0.0014869936069965854,26.611947940040615,0.9277312815859077,0.41631083200882385,0.42098022963072323
74,1.0071363977722458,0.0016022580130411698,31.399396571687642,0.9234757155514834,0.45913425690538295,0.46627065085911296
75,1.000006796600105,0.0017195347462546778,33.20276852299898,0.9220262210020859,0.4236170586284336,0.4236238523646518
76,0.9993462853722863,0.001740513508347002,33.89059333066023,0.9257670587368225,0.27999864949717057,0.2793449348097926
77,1.0029255650542281,0.0016519491193914884,32.05405182184849,0.9266145215945297,0.23911833100848728,0.24204389818079836
78,1.0007192823621962,0.0016887939334180471,33.92028435654288,0.9269303920563687,0.2545182134683903,0.2552374929666997
79,0.9987884707398362,0.0016536264912457438,31.185692074321693,0.9308657384990306,0.21438608628075878,0.21317456746930713
80,0.9941888403248142,0.0019019178976701038,34.574913401916255,0.930587302432971,0.053112763152769235,0.047301597118790326
81,0.9999657729127863,0.0018394736557251759,32.97119293713399,0.9286614917637257,0.0007705183457301655,0.0007362892975243403
82,0.9997724985575175,0.0018652875518968871,34.326750383443596,0.9300234357962448,0.0025379999866481664,0.0023104913409169804
83,1.0000000133648053,0.0017979752483989323,34.346426704293194,0.9302943583284871,8.962906172000363e-08,1.0382400489763772e-07
84,0.9999999923629684,0.0018429026999105295,32.080343481666524,0.929748370406333,2.2855754484610085e-08,2.206533725337599e-08
85,0.9999999980907421,0.0018886233422647904,32.95672076361408,0.9280501282616948,1.0229614621830899e-08,8.48345122189494e-09
86,1.0000000326960414,0.0017353728498883164,33.6269667969361,0.9295979550715243,1.684454315407816e-07,2.0477260158753827e-07
87,1.000000008472332,0.0018787700501088802,31.738688823841727,0.9289283665378442,5.499895199838168e-06,5.507349257130915e-06
88,1.000000120641233,0.0018070165044138649,31.143812720138783,0.9278409581505851,1.3858134361275021e-07,2.6234432965536314e-07
89,0.9999999656333579,0.001840993760734446,31.79720151194788,0.929416994030556,4.471572152635037e-08,1.0184486518061767e-08
90,0.9999994997744326,0.0018044654930195025,31.560726561048142,0.9302714353197077,8.352948955872478e-07,3.3461371474670626e-07
91,1.0000000057277736,0.0018489044012820668,34.48147138055675,0.9310926875371611,2.6683349352059785e-08,3.433535729352348e-08
92,0.9999997880723741,0.0017419951262644252,35.05319567637482,0.9302857498104653,6.073546756287365e-07,3.91625227640543e-07
93,0.9999999961814842,0.001819430531148945,33.4981631736414,0.9300386744938539,5.986144377273536e-09,3.275119944076911e-09
94,1.0000209674701557,0.0018069192120857588,33.26656076552788,0.9299708678481284,2.5698135893928763e-05,4.6667835166846513e-05
95,0.9999967550968861,0.0018203985218697035,32.98659494029546,0.9284692192345523,6.418250635400056e-06,3.1768470805552224e-06
96,0.9999995876002956,0.0017352546321683087,34.34837964119641,0.9304673752088225,5.337809661779377e-07,1.1791740262475029e-07
97,0.9999926412427748,0.0017908898418073779,31.053147567877502,0.9274948768401414,2.932821060770548e-05,2.1967930001732124e-05
98,0.9999998394433443,0.0017600541330036802,34.20775863318287,0.9309179327461157,3.70101566188905e-06,3.5399564481738857e-06
99,1.0000317493477862,0.0018540674261655564,29.05021720199956,0.9286781000287345,0.0001840992768315923,0.00021585070423533456
100,1.0033087824677323,0.0017959358614847974,32.474967786260365,0.9277695625015859,0.05337576224816372,0.056684547585636784
101,0.9999786812263924,0.001735268045334263,34.23941134190437,0.9324736903222759,4.556586148605311e-05,2.4244034208705198e-05
102,0.999999980131785,0.0016904462064085929,34.49870730741368,0.9335866724507192,5.362324940590809e-07,5.202227738619923e-07
103,0.9999999484500369,0.001750454990644459,34.49353805701117,0.9312737517142564,4.2947696741322403e-07,3.753093443384506e-07
104,1.0000000038185157,0.001731573360728788,34.272071770223114,0.932294439063983,4.343421352567808e-07,4.348084510347589e-07
105,0.9999999522685528,0.001736966016757357,34.265931535315886,0.9299623892548379,4.325303708490835e-07,3.841050405119556e-07
106,0.9999999923629684,0.0017630294057632888,34.95563257415222,0.932384808411759,4.0181546981802187e-07,4.0243688298296883e-07
107,0.9999999754779689,0.001693822825010549,34.570495306421265,0.9322925156421875,5.118183623253558e-07,4.868733774919697e-07
108,0.9999999904537106,0.0016932302139218416,34.767336720056264,0.9325374693013309,3.9197680693034515e-07,3.853695282231741e-07
109,1.0000000630055104,0.0017804844860543122,33.41577938550026,0.9301725994335132,3.871639374302809e-07,4.5245003380779094e-07
110,0.9999998631300749,0.0017969421636838993,32.43863386342802,0.9294701151633531,6.464016419695863e-07,5.176946500055861e-07
111,1.0000000286388684,0.001742437640363509,33.84031178322603,0.9312687114383398,3.964797841497573e-07,4.3032758350135624e-07
112,1.0,0.0016976941905513002,34.37629468718325,0.9325689157743132,4.192051473628525e-07,4.2463113192552086e-07
113,1.0000000038185157,0.0016652308775016943,33.49613459422672,0.9315542779611737,5.00599077653559e-07,5.018865114565458e-07
114,0.9999999618148422,0.0017154692533287081,34.56155926686668,0.9311337457613998,4.589955038096609e-07,4.2913940669688567e-07
115,0.9999999518509026,0.0017265905712351756,34.04514767113713,0.9330615267324983,3.773531188583318e-07,3.410732432385444e-07
116,1.0000000038185157,0.0017049452596417701,34.08507357026351,0.9332045584582211,7.133456156555813e-07,7.206520882770358e-07
117,0.999999978580513,0.001743318446263022,33.78262444462346,0.931061997842253,4.528592695306498e-07,4.4327250727840333e-07
118,0.9999999541778106,0.001659266388946184,32.79729896989324,0.9303054822964615,3.1409948532780776e-07,2.721605935544417e-07
119,0.9999999923629684,0.001757131156710175,27.835291355665873,0.9301914626292969,4.012271019859781e-07,3.944996391238033e-07
120,0.9999999045371054,0.001824355972404065,32.73931429817348,0.9300187370750341,7.504766006595955e-07,6.518460928146876e-07
121,0.9999999541778106,0.0017929982888774277,34.137044448649135,0.9312916398048401,3.797430573663555e-07,3.361759276444488e-07
122,0.9999999919453183,0.0017403764547677609,35.46648170912209,0.9316733633534292,2.8441111077904245e-07,2.8005247777919583e-07
123,0.9999999973747704,0.0016981956154645027,32.510624777273065,0.9282636749610472,3.4610382976802407e-07,3.4585750734743863e-07
124,0.9999999847259369,0.0017976130334869235,30.88878060331886,0.9304165210616723,3.556197669607397e-07,3.343990388297395e-07
125,1.0000000133648053,0.0017805238420076602,34.861740915193494,0.9315352118417118,4.2853824372518607e-07,4.536379894180218e-07
126,0.9999999618148422,0.001693969682647704,34.73096804404978,0.932715642318297,3.6019122497478816e-07,3.218963282396263e-07
127,0.9999999789981632,0.001662505373989863,34.1436621123604,0.9333197273565143,3.496864700318918e-07,3.2692356895343383e-07
128,0.9999999751796474,0.0018086155447213947,32.30870294384577,0.9290753757016043,3.833859567210114e-07,3.6608316228053566e-07
129,0.999999970287174,0.0017580923314828116,34.56285449304955,0.9306456808293804,4.661510275076401e-07,4.35428006332798e-07
130,1.0000000076370317,0.0016529981270190085,32.27744795853053,0.9320993671256504,4.3438163115899194e-07,4.4907299716861155e-07
131,1.0000000133648053,0.0017333093401812785,30.658029747690847,0.9327960228652097,4.149009051403553e-07,4.320836162795037e-07
132,1.0000000114555474,0.0016948911990668323,34.73014155937816,0.933337311396438,4.841139669036737e-07,5.025338650113926e-07
133,0.9999999847259369,0.0016497040771785098,34.62311568942578,0.9323881784181917,5.795456316798678e-07,5.666127864620773e-07
134,0.9999999875301594,0.0017448427158876791,34.36807870832152,0.9326357426268331,3.169063124663329e-07,3.0619396329245305e-07
135,0.9999999369944896,0.0016705074559177483,34.78304216344383,0.93403209327312,5.375220657093046e-07,4.80525165433896e-07
136,1.0000000095462895,0.001675151236652694,25.58815420414247,0.9297997449221236,3.4799450263998475e-07,3.5588669454099017e-07
137,1.0000000038185157,0.001817533378121075,34.55345279144788,0.9308467802037014,3.8919554813378045e-07,3.94861322855372e-07
138,0.9999999599055843,0.0017614510657081195,35.08145163694894,0.9325641500815917,4.6734449417447486e-07,4.34612331762313e-07
139,1.0000000330540273,0.00168623980363128,35.370019071319305,0.9294878800263565,4.938811562558774e-07,5.404001838412894e-07
140,1.0000000076370317,0.0017038327143028811,33.90658005560364,0.9303975165560004,4.0721834136219873e-07,4.1814406166513826e-07
141,1.0000000549508288,0.0016973679852639292,34.99215823737537,0.9293911068627004,4.980979272398736e-07,5.49333654236266e-07
142,1.0000000022672437,0.0017709470614119692,34.926659090266824,0.9300290747974695,5.992223890274175e-07,6.103760277162926e-07
143,1.0000000057277736,0.0016599829328265991,33.760898241967176,0.9344376519824682,3.747401074428148e-07,3.877184721969653e-07
144,0.9999999607408846,0.0016775337447346122,33.37677101350434,0.9328484407971415,3.4819828279189674e-07,3.195087725071499e-07
145,1.0000000095462895,0.0016677154808886,34.02231372247347,0.9311247293868762,4.156502759421767e-07,4.337687411845887e-07
146,0.9999999620534994,0.0016932379662034076,34.30056682834885,0.9321047322133954,4.029809130696589e-07,3.659581928189965e-07
147,0.9999999709434815,0.0017358134933015531,31.927878447357173,0.9318940679678757,4.934702041667025e-07,4.6485513933809494e-07
148,1.0000000038185157,0.001685323418459265,33.923757380867634,0.9310212296046568,4.2249122227332404e-07,4.316893641432135e-07
149,0.9999999828763433,0.001610922237351962,33.47228149838201,0.9332337265603998,5.112514966438337e-07,4.986751231138863e-07
150,1.0000000267296105,0.0017062021595135972,35.00421765101623,0.9316941553287292,4.520353990182365e-07,4.803333860687478e-07
151,1.0000000305481263,0.0016614828371555657,34.94548537392173,0.9306217257896167,5.176481686502848e-07,5.465481115404177e-07
152,0.9999999427222632,0.001715383322739804,34.39532530022317,0.9305779431643111,4.411147698741109e-07,3.9336829771139317e-07
153,0.9999999847259369,0.001681178460364697,34.26633049396452,0.9335367927390538,3.02743072219166e-07,2.8877223036195624e-07
154,1.0000000038185157,0.0016914758958515373,31.81476450824722,0.9322172811861789,4.013456884177213e-07,4.075868596367507e-07
155,0.999999958115655,0.0017533442985547987,33.31799608364034,0.9320552817891153,4.5396282736568684e-07,4.1566888018127334e-07
156,1.0000000190925789,0.0017164534166897157,33.115475280420384,0.9294848529140601,3.096940797864712e-07,3.3067280451634614e-07
157,1.0000000038185157,0.001723448534867166,32.41400498299867,0.9319331116890639,3.483732061620909e-07,3.5397720525624835e-07
158,0.9999999149186952,0.0017420527369326523,34.64860998382988,0.9319439604041282,5.444424956763456e-07,4.658303632775139e-07
159,1.000000055368479,0.00169738757974553,30.684424505887947,0.9311381565051132,4.1357543161873515e-07,4.634583420274244e-07
160,0.9999999007185897,0.001778073024934156,33.506335135139665,0.9325802440053961,5.785072091144314e-07,4.787566791300504e-07
161,0.999999980907421,0.0016584513883513806,34.91948121350945,0.9339758646622133,3.445986453953764e-07,3.2244283207347166e-07
162,0.9999999885444526,0.0016293463710177172,35.194094094567305,0.9324919782327802,3.334270756449053e-07,3.2576292731569146e-07
163,1.0000000267296105,0.0016609120967651572,34.9857761076759,0.9342691235327989,4.6374316337331006e-07,5.031429591482377e-07
164,1.0000000133648053,0.0016642763622914318,33.58424992013095,0.9326504241214709,3.756935284726281e-07,3.939561556220238e-07
165,1.0000000477314472,0.0017009139657850275,31.344044543900363,0.9332526500305433,4.483434397340714e-07,4.987920788033749e-07
166,0.9999999522685528,0.0017421262768060864,31.840866757043447,0.9336172081111522,4.5250960408179094e-07,4.165059060248602e-07
167,1.0000000458221894,0.00173492416729209,31.539476014731584,0.9272270872351829,5.728732925071801e-07,6.193289491099287e-07
168,0.9999999866351947,0.001701729999318182,34.59063314781767,0.9325874963503206,3.2267357970046123e-07,3.178771359182144e-07
169,0.9999999942722263,0.0016895416847619417,34.719144744334514,0.9306540174430675,4.2795003729400936e-07,4.214324710893357e-07
170,1.0,0.0016758164501160726,35.298821685496165,0.9332650551635228,5.235973137589804e-07,5.2816847672487e-07
171,0.9999999980907421,0.001618037447081627,35.62407665805789,0.9345673409740577,3.125205478290563e-07,3.142534200956432e-07
172,1.0000000210018367,0.001613435519461122,35.42310241726295,0.9341973294033094,5.893015847945748e-07,6.12798202918778e-07
173,1.0000000439129315,0.0016674139758094668,34.74804765391572,0.9341049261307448,3.02862522853846e-07,3.53988812947144e-07
174,1.0000000207631796,0.0016618488597458935,34.56958808179539,0.9315785457578938,3.851121693788674e-07,4.1417138241762154e-07
175,0.9999999683779162,0.0016961193846741895,30.112890888120177,0.929918768700589,3.249327953191816e-07,2.955245165893829e-07
176,1.0000000267296105,0.0017995556423280228,33.92379016217967,0.9310121415706163,6.983905368857352e-07,7.336033809173108e-07
177,0.9999999618148422,0.001894523510830598,31.142106904872392,0.9293921013896385,4.4544666173900096e-07,4.106992296782053e-07
178,0.9999999866351947,0.0017815006433522798,33.02941728058668,0.9295696348286746,2.9519264596141834e-07,2.8164920994488016e-07
179,0.9999999637241,0.001679863241660568,33.401463433601826,0.9318616048673566,3.7973802113333e-07,3.421944268649651e-07
180,0.9999999389037475,0.0016991552773040828,35.13932422139073,0.9308459517661105,5.872783818496121e-07,5.272854447154392e-07
181,0.9999999942722263,0.0016394296908766046,35.010743979224756,0.9318786250071579,5.040570067845593e-07,5.028854779293185e-07
182,1.0000000095462895,0.0016576654312235337,34.08790638226356,0.9313666231176826,2.7104729450478517e-07,2.8593014626236117e-07
183,0.9999999675426159,0.0016677459800714725,34.637190563566584,0.931072638275918,3.922524454863135e-07,3.657804079815386e-07
184,0.9999999847259369,0.0016430785478157056,34.582490894903735,0.931981128923009,3.6617306502844453e-07,3.4909675478161945e-07
185,0.9999999866351947,0.0016099461000058447,35.44370578162671,0.9325670432508661,3.5753776833763603e-07,3.5468507812945696e-07
186,0.9999999768502481,0.001629416700788178,33.283737448197726,0.9324581013636642,4.976081912603762e-07,4.774440963540695e-07
187,0.999999982816679,0.001716883229049812,34.299331151934744,0.9323790917235814,2.637653046232679e-07,2.5570012525429096e-07
188,0.9999999675426159,0.0016962461645721465,33.92846063761665,0.9314391760343916,4.676878019586332e-07,4.3856238815995673e-07
189,1.0000000072193813,0.0016637283157803365,33.96201590520922,0.9337031827883774,3.648750001949785e-07,3.7342349947813184e-07
190,1.0000000133648053,0.001676053831095549,33.315923919431626,0.9313301591390974,4.728429414506512e-07,4.850725954695277e-07
191,0.9999999274482001,0.0016979663984736315,33.409799346845716,0.9331657504767514,4.3118287674011317e-07,3.680507675170529e-07
192,0.9999999751796474,0.0017724323420420856,32.878327581296354,0.9324212610051873,5.218465976530272e-07,4.909175846250918e-07
193,1.0000000152740631,0.001693441641859121,32.75430774258629,0.9313511881935462,4.2627655204190046e-07,4.3959350180056777e-07
194,0.9999999579963263,0.0016724440532301117,35.074444594560404,0.9335841302121624,3.912519660176061e-07,3.5655219103496076e-07
195,1.0000000095462895,0.0016288044477894051,35.413287836208234,0.9318041747875427,3.195656928872487e-07,3.2939225013327775e-07
196,0.9999999800721208,0.0016218805282439167,34.642581446596736,0.9323208767376588,4.678825931492625e-07,4.597971095161764e-07
197,1.0000000047134805,0.0016502985474164107,33.22577962373379,0.9333178106318699,2.9034565371730324e-07,3.0199168115323766e-07
198,0.9999999751796474,0.0016438998644369785,35.04802265473842,0.9335496505994475,4.90784156699949e-07,4.6582597902257063e-07
199,0.9999999961814842,0.0016501140790069486,33.896370028649216,0.9337263756923462,3.5886925323039235e-07,3.5845510363205966e-07
200,0.9999999701081812,0.0016752031726857742,31.27269263118596,0.9326643274071511,6.342036817221077e-07,6.044124884109404e-07
201,0.9999999579963263,0.0017169432375939923,35.46390745807527,0.9299124606539694,4.644150657106838e-07,4.247664659091989e-07
202,0.9999999995823499,0.0016507254962392665,35.147377694713896,0.9328701281815432,5.150189883389382e-07,5.146086118907329e-07
203,0.9999999760149477,0.0016462696068039215,35.20774221629921,0.9343333766701516,4.233936450801977e-07,4.066833317513859e-07
204,1.0000000319800697,0.0016402366901612706,34.69762309068518,0.932208135556639,5.296506480897131e-07,5.644970122182519e-07
205,0.9999999912890108,0.0016600008099782724,35.236715513961755,0.9342814362450932,4.800070121666897e-07,4.7369164983772586e-07
206,0.9999999847259369,0.0016650940730675563,34.333021625075645,0.9325426991066236,3.6043478849982584e-07,3.489154615024873e-07
207,1.000000008710989,0.0016901571088255168,34.71519653882203,0.9338744242539566,4.488351824126245e-07,4.580029768890386e-07
208,1.0000000078756888,0.001642132609349874,35.142266028853165,0.9329456037349915,2.4641318868584445e-07,2.576373585636613e-07
209,0.9999999748813259,0.0016547465870330284,31.68794539287007,0.9331972016377396,4.767507481835116e-07,4.5559923919299637e-07
210,1.000000043435617,0.00159545307193563,34.472313816269576,0.933011336942737,4.0069807735318007e-07,4.5095286644987303e-07
211,1.0000000264909532,0.001661639315312965,32.09453446666407,0.9318737092982518,2.7696833848845026e-07,3.048434021960614e-07
212,0.9999999885444526,0.0017085157028791887,34.41742093523456,0.93191348434834,2.6147632037254365e-07,2.507120814140137e-07
213,0.9999999599055843,0.0017015998947664394,35.16041161576072,0.9323594663920027,3.354257300320424e-07,2.9996813443988445e-07
214,0.9999999961814842,0.0016523547249392152,33.23976569907667,0.9332984793052245,3.6734762574006616e-07,3.6837028508755026e-07
215,0.9999999442138711,0.0016031340130505053,34.17497205261196,0.9333276962966062,6.878623922931512e-07,6.363178716458936e-07
216,0.9999999789981632,0.0016247626362336767,34.9981143052775,0.9324277739846305,3.2504909294981087e-07,3.0635426664840563e-07
217,1.0000000076370317,0.001622873230359971,35.160558450081936,0.9323584243152918,5.272665389989518e-07,5.383306189892418e-07
218,1.0000000433162883,0.0016374940659060284,32.94855342877626,0.9306654307279694,4.2936144765618947e-07,4.7222024808253354e-07
219,1.0000000267296105,0.0015994435326812473,35.5285250686688,0.932931289913949,3.1516200731356276e-07,3.4987456289827693e-07
220,1.0000000038185157,0.0016680747928756016,33.40546590123996,0.9343459887451,3.2918251320519685e-07,3.40651002981327e-07
221,1.0000000133648053,0.0017505631489852617,33.90401645126624,0.9324183370290178,3.237019157740793e-07,3.416866795624151e-07
222,0.9999999885444526,0.0016696425495078197,32.490711799828645,0.930972927072075,4.033292784493563e-07,3.974385982992608e-07
223,0.9999999989260424,0.0016347597853315096,32.03782805622846,0.9346964453043562,3.8759792549943857e-07,3.8462945135315556e-07
224,1.0000000190925789,0.0016270658817958902,33.384271225039576,0.9302271718389532,3.2495877850853326e-07,3.4401990288711613e-07
225,0.9999999560870685,0.0016531501044831551,35.34244983715101,0.934694168942698,5.017250591951314e-07,4.626558570700604e-07
226,1.0000000042958304,0.0016104472042233855,33.7883454938809,0.9319801899824249,2.817588276522949e-07,2.951911798251191e-07
227,0.9999999961814842,0.001677474982615139,34.22525352101031,0.9331427524598797,4.669170313196834e-07,4.6973736673678827e-07
228,1.000000053459221,0.0016823138609795166,35.135041758772026,0.9323427697245994,5.677476832539036e-07,6.340478321541775e-07
229,1.0000000269682676,0.0016469050749289887,33.30975315629315,0.9323713350831793,4.723377797317225e-07,5.005985482878853e-07
230,1.0000000038185157,0.0016024174815224665,34.94308406313953,0.93299028846655,3.8112634555083156e-07,3.9643499160223615e-07
231,1.0000000019092579,0.0015902878899309966,34.32845630187386,0.9328386401862241,4.2637076575412703e-07,4.3340800651509374e-07
232,0.9999999885444526,0.0016228185110800976,34.57381971152854,0.9321552146686597,3.0633434546925154e-07,2.991861795884418e-07
233,0.9999999980907421,0.0016099905827780953,33.23546887888574,0.9314259123266413,3.605180625425868e-07,3.6495020916093823e-07
234,1.0000000035798586,0.0016938774468697928,35.167679522897295,0.9332810526483515,2.8942033511500426e-07,2.9496094890014825e-07
235,1.0000000377675076,0.0016197232141236851,34.50749618147913,0.9333637216117945,3.729647507474373e-07,4.0511413366793415e-07
236,0.9999999594879342,0.0016368082358601602,33.31035596812708,0.9335926563552256,4.816338049808168e-07,4.4994858192601804e-07
237,1.0000000129471551,0.0016531961556576244,34.268217560621196,0.9327649715241422,3.330258987442857e-07,3.5460949343824276e-07
